PMID,Label,Journal Title ISO Abbreviation,NLM ID,Year,Title,Abstract
19528075,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Modulation of dendritic cell differentiation by HLA-G and ILT4 requires the IL-6--STAT3 signaling pathway.,"The expression of Ig-like transcript (ILT) inhibitory receptors is a characteristic of tolerogenic dendritic cells (DCs). However, the mechanisms of modulation of DCs via ILT receptors remain poorly defined. HLA-G is a preferential ligand for several ILTs. Recently, we demonstrated that triggering of ILT4 by HLA-G1 inhibits maturation of human monocyte-derived conventional DCs and murine DCs from ILT4 transgenic mice, resulting in diminished expression of MHC class II molecules, CD80 and CD86 costimulatory molecules, and prolongation of skin allograft survival. Different isoforms of HLA-G have diverse effects on the efficiency to induce ILT-mediated signaling. In this work, we show that HLA-G1 tetrameric complex and HLA-G5 dimer, but not HLA-G5 monomer, induce strong ILT-mediated signaling. We determined that the arrest of maturation of ILT4-positive DCs by HLA-G ligands involves the IL-6 signaling pathway and STAT3 activation. Ligation of ILT4 with HLA-G on DCs results in recruitment of SHP-1 and SHP-2 protein tyrosine phosphatases. We propose a model where SHP-2 and the IL-6-STAT3 signaling pathway play critical roles in the modulation of DC differentiation by ILT4 and HLA-G."
19528214,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,The Coffin-Lowry syndrome-associated protein RSK2 is implicated in calcium-regulated exocytosis through the regulation of PLD1.,"Exocytosis of neurotransmitters and hormones occurs through the fusion of secretory vesicles with the plasma membrane. This highly regulated process involves key proteins, such as SNAREs, and specific lipids at the site of membrane fusion. Phospholipase D (PLD) has recently emerged as a promoter of membrane fusion in various exocytotic events potentially by providing fusogenic cone-shaped phosphatidic acid. We show here that PLD1 is regulated by ribosomal S6 kinase 2 (RSK2)-dependent phosphorylation. RSK2 is activated by a high K(+)-induced rise in cytosolic calcium. Expression of inactive RSK2 mutants or selective knockdown of endogenous RSK2 dramatically affects the different kinetic components of the exocytotic response in chromaffin cells. RSK2 physically interacts with and stimulates PLD activity through the phosphorylation of Thr-147 in the PLD1 amino-terminal phox homology domain. Expression of PLD1 phosphomimetic mutants fully restores secretion in cells depleted of RSK2, suggesting that RSK2 is a critical upstream signaling element in the activation of PLD1 to produce the lipids required for exocytosis. We propose that PLD-related defects in neuronal and endocrine activities could contribute to the effect observed after the loss-of-function mutations in Rsk2 that lead to Coffin-Lowry syndrome, an X-linked form of growth and mental retardation."
19528226,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Phospholipase D1 is an effector of Rheb in the mTOR pathway.,"The mammalian target of rapamycin (mTOR) assembles a signaling network essential for the regulation of cell growth, which has emerged as a major target of anticancer therapies. The tuberous sclerosis complex 1 and 2 (TSC1/2) proteins and their target, the small GTPase Rheb, constitute a key regulatory pathway upstream of mTOR. Phospholipase D (PLD) and its product phosphatidic acid are also upstream regulators of the mitogenic mTOR signaling. However, how the TSC/Rheb and PLD pathways interact or integrate in the rapamycin-sensitive signaling network has not been examined before. Here, we find that PLD1, but not PLD2, is required for Rheb activation of the mTOR pathway, as demonstrated by the effects of RNAi. The overexpression of Rheb activates PLD1 in cells in the absence of mitogenic stimulation, and the knockdown of Rheb impairs serum stimulation of PLD activation. Furthermore, the overexpression of TSC2 suppresses PLD1 activation, whereas the knockdown or deletion of TSC2 leads to elevated basal activity of PLD. Consistent with a TSC-Rheb-PLD signaling cascade, AMPK and PI3K, both established regulators of TSC2, appear to lie upstream of PLD as revealed by the effects of pharmacological inhibitors, and serum activation of PLD is also dependent on amino acid sufficiency. Finally, Rheb binds and activates PLD1 in vitro in a GTP-dependent manner, strongly suggesting that PLD1 is a bona fide effector for Rheb. Hence, our findings reveal an unexpected interaction between two cascades in the mTOR signaling pathways and open up additional possibilities for targeting this important growth-regulating network for the development of anticancer drugs."
19528227,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Structure of coronavirus hemagglutinin-esterase offers insight into corona and influenza virus evolution.,"The hemagglutinin-esterases (HEs) are a family of viral envelope glycoproteins that mediate reversible attachment to O-acetylated sialic acids by acting both as lectins and as receptor-destroying enzymes (RDEs). Related HEs occur in influenza C, toro-, and coronaviruses, apparently as a result of relatively recent lateral gene transfer events. Here, we report the crystal structure of a coronavirus (CoV) HE in complex with its receptor. We show that CoV HE arose from an influenza C-like HE fusion protein (HEF). In the process, HE was transformed from a trimer into a dimer, whereas remnants of the fusion domain were adapted to establish novel monomer-monomer contacts. Whereas the structural design of the RDE-acetylesterase domain remained unaltered, the HE receptor-binding domain underwent remodeling to such extent that the ligand is now bound in opposite orientation. This is surprising, because the architecture of the HEF site was preserved in influenza A HA over a much larger evolutionary distance, a switch in receptor specificity and extensive antigenic variation notwithstanding. Apparently, HA and HEF are under more stringent selective constraints than HE, limiting their exploration of alternative binding-site topologies. We attribute the plasticity of the CoV HE receptor-binding site to evolutionary flexibility conferred by functional redundancy between HE and its companion spike protein S. Our findings offer unique insights into the structural and functional consequences of independent protein evolution after interviral gene exchange and open potential avenues to broad-spectrum antiviral drug design."
19528258,0,EMBO J.,8208664,2008,A B-Myb complex containing clathrin and filamin is required for mitotic spindle function.,"B-Myb is one member of the vertebrate Myb family of transcription factors and is ubiquitously expressed. B-Myb activates transcription of a group of genes required for the G2/M cell cycle transition by forming the dREAM/Myb-MuvB-like complex, which was originally identified in Drosophila. Mutants of zebrafish B-myb and Drosophila myb exhibit defects in cell cycle progression and genome instability. Although the genome instability caused by a loss of B-Myb has been speculated to be due to abnormal cell cycle progression, the precise mechanism remains unknown. Here, we have purified a B-Myb complex containing clathrin and filamin (Myb-Clafi complex). This complex is required for normal localization of clathrin at the mitotic spindle, which was previously reported to stabilize kinetochore fibres. The Myb-Clafi complex is not tightly associated with the mitotic spindles, suggesting that this complex ferries clathrin to the mitotic spindles. Thus, identification of the Myb-Clafi complex reveals a previously unrecognized function of B-Myb that may contribute to its role in chromosome stability, possibly, tumour suppression."
19528298,1,Structure,101087697,2008,Structure of a copper pump suggests a regulatory role for its metal-binding domain.,"P-type ATPases play an important role in Cu homeostasis, which provides sufficient Cu for metalloenzyme biosynthesis but prevents oxidative damage of free Cu to the cell. The P(IB) group of P-type ATPases includes ATP-dependent pumps of Cu and other transition metal ions, and it is distinguished from other family members by the presence of N-terminal metal-binding domains (MBD). We have determined structures of two constructs of a Cu pump from Archaeoglobus fulgidus (CopA) by cryoelectron microscopy of tubular crystals, which reveal the overall architecture and domain organization of the molecule. By comparing these structures, we localized its N-terminal MBD within the cytoplasmic domains that use ATP hydrolysis to drive the transport cycle. We have built a pseudoatomic model by fitting existing crystallographic structures into the cryoelectron microscopy maps for CopA, which suggest a Cu-dependent regulatory role for the MBD."
19528318,1,Structure,101087697,2008,Solution structure of Alg13: the sugar donor subunit of a yeast N-acetylglucosamine transferase.,"The solution structure of Alg13, the glycosyl donor-binding domain of an important bipartite glycosyltransferase in the yeast Saccharomyces cerevisiae, is presented. This glycosyltransferase is unusual in that it is active only in the presence of a binding partner, Alg14. Alg13 is found to adopt a unique topology among glycosyltransferases. Rather than the conventional Rossmann fold found in all GT-B enzymes, the N-terminal half of the protein is a Rossmann-like fold with a mixed parallel and antiparallel beta sheet. The Rossmann fold of the C-terminal half of Alg13 is conserved. However, although conventional GT-B enzymes usually possess three helices at the C terminus, only two helices are present in Alg13. Titration of Alg13 with both UDP-GlcNAc, the native glycosyl donor, and a paramagnetic mimic, UDP-TEMPO, shows that the interaction of Alg13 with the sugar donor is primarily through the residues in the C-terminal half of the protein."
19528324,0,Structure,101087697,2008,A model for the solution structure of the rod arrestin tetramer.,"Visual rod arrestin has the ability to self-associate at physiological concentrations. We previously demonstrated that only monomeric arrestin can bind the receptor and that the arrestin tetramer in solution differs from that in the crystal. We employed the Rosetta docking software to generate molecular models of the physiologically relevant solution tetramer based on the monomeric arrestin crystal structure. The resulting models were filtered using the Rosetta energy function, experimental intersubunit distances measured with DEER spectroscopy, and intersubunit contact sites identified by mutagenesis and site-directed spin labeling. This resulted in a unique model for subsequent evaluation. The validity of the model is strongly supported by model-directed crosslinking and targeted mutagenesis that yields arrestin variants deficient in self-association. The structure of the solution tetramer explains its inability to bind rhodopsin and paves the way for experimental studies of the physiological role of rod arrestin self-association."
19528637,0,Plant J.,9207397,2008,A critical role of two positively charged amino acids in the Jas motif of Arabidopsis JAZ proteins in mediating coronatine- and jasmonoyl isoleucine-dependent interactions with the COI1 F-box protein.,"SUMMARY: Coronatine is an important virulence factor produced by several pathovars of the bacterial pathogen Pseudomonas syringae. The structure of coronatine is similar to that of a class of plant hormones called jasmonates (JAs). An important step in JA signaling is the SCF(COI1) E3 ubiquitin ligase-dependent degradation of JAZ repressor proteins. We have recently shown that jasmonoyl isoleucine (JA-Ile) promotes physical interaction between Arabidopsis JAZ1 and COI1 (the F-box component of SCF(COI1)) proteins, and that the JA-Ile-dependent COI1-JAZ1 interaction could be reconstituted in yeast cells (i.e. in the absence of other plant proteins). Here we show that coronatine, but not its two biosynthetic precursors, also promotes interaction between Arabidopsis COI1 and multiple JAZ proteins. The C-terminal Jas motif, but not the N-terminal (NT) domain or central ZIM domain of JAZ proteins, is critical for JA-Ile/coronatine-dependent interaction with COI1. Two positively charged amino acid residues in the Jas domain were identified as essential for coronatine-dependent COI1-JAZ interactions. Mutations of these two residues did not affect the ability of JAZ1 and JAZ9 to interact with the transcription factor AtMYC2. Importantly, transgenic Arabidopsis plants expressing JAZ1 carrying these two mutations exhibited JA-insensitive phenotypes, including male sterility and enhanced resistance to P. syringae infection. These results not only suggest that coronatine and JA-Ile target the physical interaction between COI1 and the Jas domain of JAZ repressors, but also illustrate the critical role of positively charged amino acids in the Jas domain in mediating the JA-Ile/coronatine-dependent JAZ interaction with COI1."
19528638,0,PLoS Biol.,101183755,2008,Bcl-XL inhibits membrane permeabilization by competing with Bax.,"Although Bcl-XL and Bax are structurally similar, activated Bax forms large oligomers that permeabilize the outer mitochondrial membrane, thereby committing cells to apoptosis, whereas Bcl-XL inhibits this process. Two different models of Bcl-XL function have been proposed. In one, Bcl-XL binds to an activator, thereby preventing Bax activation. In the other, Bcl-XL binds directly to activated Bax. It has been difficult to sort out which interaction is important in cells, as all three proteins are present simultaneously. We examined the mechanism of Bax activation by tBid and its inhibition by Bcl-XL using full-length recombinant proteins and measuring permeabilization of liposomes and mitochondria in vitro. Our results demonstrate that Bcl-XL and Bax are functionally similar. Neither protein bound to membranes alone. However, the addition of tBid recruited molar excesses of either protein to membranes, indicating that tBid activates both pro- and antiapoptotic members of the Bcl-2 family. Bcl-XL competes with Bax for the activation of soluble, monomeric Bax through interaction with membranes, tBid, or t-Bid-activated Bax, thereby inhibiting Bax binding to membranes, oligomerization, and membrane permeabilization. Experiments in which individual interactions were abolished by mutagenesis indicate that both Bcl-XL-tBid and Bcl-XL-Bax binding contribute to the antiapoptotic function of Bcl-XL. By out-competing Bax for the interactions leading to membrane permeabilization, Bcl-XL ties up both tBid and Bax in nonproductive interactions and inhibits Bax binding to membranes. We propose that because Bcl-XL does not oligomerize it functions like a dominant-negative Bax in the membrane permeabilization process."
19528645,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Abscisic acid regulation of guard-cell K+ and anion channels in Gbeta- and RGS-deficient Arabidopsis lines.,"In mammals, basal currents through G protein-coupled inwardly rectifying K(+) (GIRK) channels are repressed by Galpha(i/o)GDP, and the channels are activated by direct binding of free Gbetagamma subunits released upon stimulation of Galpha(i/o)-coupled receptors. However, essentially all information on G protein regulation of GIRK electrophysiology has been gained on the basis of coexpression studies in heterologous systems. A major advantage of the model organism, Arabidopsis thaliana, is the ease with which knockout mutants can be obtained. We evaluated plants harboring mutations in the sole Arabidopsis Galpha (AtGPA1), Gbeta (AGB1), and Regulator of G protein Signaling (AtRGS1) genes for impacts on ion channel regulation. In guard cells, where K(+) fluxes are integral to cellular regulation of stomatal apertures, inhibition of inward K(+) (K(in)) currents and stomatal opening by the phytohormone abscisic acid (ABA) was equally impaired in Atgpa1 and agb1 single mutants and the Atgpa1 agb1 double mutant. AGB1 overexpressing lines maintained a wild-type phenotype. The Atrgs1 mutation did not affect K(in) current magnitude or ABA sensitivity, but K(in) voltage-activation kinetics were altered. Thus, Arabidopsis cells differ from mammalian cells in that they uniquely use the Galpha subunit or regulation of the heterotrimer to mediate K(in) channel modulation after ligand perception. In contrast, outwardly rectifying (K(out)) currents were unaltered in the mutants, and ABA activation of slow anion currents was conditionally disrupted in conjunction with cytosolic pH clamp. Our studies highlight unique aspects of ion channel regulation by heterotrimeric G proteins and relate these aspects to stomatal aperture control, a key determinant of plant biomass acquisition and drought tolerance."
19528658,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,"Bves directly interacts with GEFT, and controls cell shape and movement through regulation of Rac1/Cdc42 activity.","Bves is an integral membrane protein with no determined function and no homology to proteins outside of the Popdc family. It is widely expressed throughout development in myriad organisms. Here, we demonstrate an interaction between Bves and guanine nucleotide exchange factor T (GEFT), a GEF for Rho-family GTPases. This interaction represents the first identification of any protein that has a direct physical interaction with any member of the Popdc family. Bves and GEFT are shown to colocalize in adult skeletal muscle. We also demonstrate that exogenous expression of Bves reduces Rac1 and Cdc42 activity levels while not affecting levels of active RhoA. Consistent with a repression of Rac1 and Cdc42 activity, we show changes in speed of cell locomotion and cell roundness also result from exogenous expression of Bves. Modulation of Rho-family GTPase signaling by Bves would be highly consistent with previously described phenotypes occurring upon disruption of Bves function in a wide variety of model systems. Therefore, we propose Bves as a novel regulator of the Rac1 and Cdc42 signaling cascades."
19528660,0,FEBS Lett.,155157,2008,Structural and functional mapping of the archaeal multi-aminoacyl-tRNA synthetase complex.,"Methanothermobacter thermautotrophicus contains a multi-aminoacyl-tRNA synthetase complex (MSC) of LysRS, LeuRS and ProRS. Elongation factor (EF) 1A also associates to the MSC, with LeuRS possibly acting as a core protein. Analysis of the MSC revealed that LysRS and ProRS specifically interact with the idiosyncratic N- and C- termini of LeuRS, respectively. EF-1A instead interacts with the inserted CP1 proofreading domain, consistent with models for post-transfer editing by class I synthetases such as LeuRS. Together with previous genetic data, these findings show that LeuRS plays a central role in mediating interactions within the archaeal MSC by acting as a core scaffolding protein."
19530697,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Calmodulin-dependent gating of Ca(v)1.2 calcium channels in the absence of Ca(v)beta subunits.,"It is generally accepted that to generate calcium currents in response to depolarization, Ca(v)1.2 calcium channels require association of the pore-forming alpha(1C) subunit with accessory Ca(v)beta and alpha(2)delta subunits. A single calmodulin (CaM) molecule is tethered to the C-terminal alpha(1C)-LA/IQ region and mediates Ca2+-dependent inactivation of the channel. Ca(v)beta subunits are stably associated with the alpha(1C)-interaction domain site of the cytoplasmic linker between internal repeats I and II and also interact dynamically, in a Ca2+-dependent manner, with the alpha(1C)-IQ region. Here, we describe a surprising discovery that coexpression of exogenous CaM (CaM(ex)) with alpha(1C)/alpha(2)delta in COS1 cells in the absence of Ca(v)beta subunits stimulates the plasma membrane targeting of alpha(1C), facilitates calcium channel gating, and supports Ca2+-dependent inactivation. Neither real-time PCR with primers complementary to monkey Ca(v)beta subunits nor coimmunoprecipitation analysis with exogenous alpha(1C) revealed an induction of endogenous Ca(v)beta subunits that could be linked to the effect of CaM(ex). Coexpression of a calcium-insensitive CaM mutant CaM(1234) also facilitated gating of Ca(v)beta-free Ca(v)1.2 channels but did not support Ca2+-dependent inactivation. Our results show there is a functional matchup between CaM(ex) and Ca(v)beta subunits that, in the absence of Ca(v)beta, renders Ca2+ channel gating facilitated by CaM molecules other than the one tethered to LA/IQ to support Ca2+-dependent inactivation. Thus, coexpression of CaM(ex) creates conditions when the channel gating, voltage- and Ca2+-dependent inactivation, and plasma-membrane targeting occur in the absence of Ca(v)beta. We suggest that CaM(ex) affects specific Ca(v)beta-free conformations of the channel that are not available to endogenous CaM."
19530700,0,PLoS Biol.,101183755,2008,Modular organization and combinatorial energetics of proline-tyrosine nuclear localization signals.,"Proline-tyrosine nuclear localization signals (PY-NLSs) are recognized and transported into the nucleus by human Karyopherin (Kap) beta2/Transportin and yeast Kap104p. Multipartite PY-NLSs are highly diverse in sequence and structure, share a common C-terminal R/H/KX2-5PY motif, and can be subdivided into hydrophobic and basic subclasses based on loose N-terminal sequence motifs. PY-NLS variability is consistent with weak consensus motifs, but such diversity potentially renders comprehensive genome-scale searches intractable. Here, we use yeast Kap104p as a model system to understand the energetic organization of this NLS. First, we show that Kap104p substrates contain PY-NLSs, demonstrating their generality across eukaryotes. Previously reported Kapbeta2-NLS structures explain Kap104p specificity for the basic PY-NLS. More importantly, thermodynamic analyses revealed physical properties that govern PY-NLS binding affinity: (1) PY-NLSs contain three energetically significant linear epitopes, (2) each epitope accommodates substantial sequence diversity, within defined limits, (3) the epitopes are energetically quasi-independent, and (4) a given linear epitope can contribute differently to total binding energy in different PY-NLSs, amplifying signal diversity through combinatorial mixing of energetically weak and strong motifs. The modular organization of the PY-NLS coupled with its combinatorial energetics lays a path to decode this diverse and evolvable signal for future comprehensive genome-scale identification of nuclear import substrates."
19530703,0,PLoS Biol.,101183755,2008,Selective ligand recognition by a diversity-generating retroelement variable protein.,"Diversity-generating retroelements (DGRs) recognize novel ligands through massive protein sequence variation, a property shared uniquely with the adaptive immune response. Little is known about how recognition is achieved by DGR variable proteins. Here, we present the structure of the Bordetella bacteriophage DGR variable protein major tropism determinant (Mtd) bound to the receptor pertactin, revealing remarkable adaptability in the static binding sites of Mtd. Despite large dissimilarities in ligand binding mode, principles underlying selective recognition were strikingly conserved between Mtd and immunoreceptors. Central to this was the differential amplification of binding strengths by avidity (i.e., multivalency), which not only relaxed the demand for optimal complementarity between Mtd and pertactin but also enhanced distinctions among binding events to provide selectivity. A quantitatively similar balance between complementarity and avidity was observed for Bordetella bacteriophage DGR as occurs in the immune system, suggesting that variable repertoires operate under a narrow set of conditions to recognize novel ligands."
19530705,0,EMBO J.,8208664,2008,The DNA replication checkpoint aids survival of plants deficient in the novel replisome factor ETG1.,"Complete and accurate chromosomal DNA replication is essential for the maintenance of the genetic integrity of all organisms. Errors in replication are buffered by the activation of DNA stress checkpoints; however, in plants, the relative importance of a coordinated induction of DNA repair and cell cycle-arresting genes in the survival of replication mutants is unknown. In a systematic screen for Arabidopsis thaliana E2F target genes, the E2F TARGET GENE 1 (ETG1) was identified as a novel evolutionarily conserved replisome factor. ETG1 was associated with the minichromosome maintenance complex and was crucial for efficient DNA replication. Plants lacking the ETG1 gene had serrated leaves due to cell cycle inhibition triggered by the DNA replication checkpoints, as shown by the transcriptional induction of DNA stress checkpoint genes. The importance of checkpoint activation was highlighted by double mutant analysis: whereas etg1 mutant plants developed relatively normally, a synthetically lethal interaction was observed between etg1 and the checkpoint mutants wee1 and atr, demonstrating that activation of a G2 cell cycle checkpoint accounts for survival of ETG1-deficient plants."
19530721,0,Proc. Natl. Acad. Sci. U.S.A.,7505876,2008,Phosphorylation of MCM3 on Ser-112 regulates its incorporation into the MCM2-7 complex.,"During late M and early G(1), MCM2-7 assembles and is loaded onto chromatin in the final step of prereplicative complex (pre-RC) formation. However, the regulation of MCM assembly remains poorly understood. Cyclin-dependent kinase (CDK)-dependent phosphorylation contributes to DNA replication by initially activating pre-RCs and subsequently inhibiting refiring of origins during S and M phases, thus limiting DNA replication to a single round. Although the precise roles of specific MCM phosphorylation events are poorly characterized, we now demonstrate that CDK1 phosphorylates MCM3 at Ser-112, Ser-611, and Thr-719. In vivo, CDK1-dependent phosphorylation of Ser-112 triggers the assembly of MCM3 with the remaining MCM subunits and subsequent chromatin loading of MCMs. Strikingly, loss of MCM3 triggers the destabilization of other MCM proteins, suggesting that phosphorylation-dependent assembly is essential for stable accumulation of MCM proteins. These data reveal that CDK-dependent MCM3 phosphorylation contributes to the regulated formation of the MCM2-7 complex."
19530722,0,BMC Cancer,100967800,2008,Vav3 oncogene activates estrogen receptor and its overexpression may be involved in human breast cancer.,"BACKGROUND: Our previous study revealed that Vav3 oncogene is overexpressed in human prostate cancer, activates androgen receptor, and stimulates growth in prostate cancer cells. The current study is to determine a potential role of Vav3 oncogene in human breast cancer and impact on estrogen receptor a (ERalpha)-mediated signaling axis. METHODS: Immunohistochemistry analysis was performed in 43 breast cancer specimens and western blot analysis was used for human breast cancer cell lines to determine the expression level of Vav3 protein. The impact of Vav3 on breast cancer cell growth was determined by siRNA knockdown of Vav3 expression. The role of Vav3 in ERalpha activation was examined in luciferase reporter assays. Deletion mutation analysis of Vav3 protein was performed to localize the functional domain involved in ERalpha activation. Finally, the interaction of Vav3 and ERalpha was assessed by GST pull-down analysis. RESULTS: We found that Vav3 was overexpressed in 81% of human breast cancer specimens, particularly in poorly differentiated lesions. Vav3 activated ERalpha partially via PI3K-Akt signaling and stimulated growth of breast cancer cells. Vav3 also potentiated EGF activity for cell growth and ERalpha activation in breast cancer cells. More interestingly, we found that Vav3 complexed with ERalpha. Consistent with its function for AR, the DH domain of Vav3 was essential for ERalpha activation. CONCLUSION: Vav3 oncogene is overexpressed in human breast cancer. Vav3 complexes with ERalpha and enhances ERalpha activity. These findings suggest that Vav3 overexpression may aberrantly enhance ERalpha-mediated signaling axis and play a role in breast cancer development and/or progression."
19530737,0,Mol. Cell Proteomics,101125647,2008,Investigation of protein-tyrosine phosphatase 1B function by quantitative proteomics.,"Because of their antagonistic catalytic functions, protein-tyrosine phosphatases (PTPs) and protein-tyrosine kinases act together to control phosphotyrosine-mediated signaling processes in mammalian cells. However, unlike for protein-tyrosine kinases, little is known about the cellular substrate specificity of many PTPs because of the lack of appropriate methods for the systematic and detailed analysis of cellular PTP function. Even for the most intensely studied, prototypic family member PTP1B many of its physiological functions cannot be explained by its known substrates. To gain better insights into cellular PTP1B function, we used quantitative MS to monitor alterations in the global tyrosine phosphorylation of PTP1B-deficient mouse embryonic fibroblasts in comparison with their wild-type counterparts. In total, we quantified 124 proteins containing 301 phosphotyrosine sites under basal, epidermal growth factor-, or platelet-derived growth factor-stimulated conditions. A subset of 18 proteins was found to harbor hyperphosphorylated phosphotyrosine sites in knock-out cells and was functionally linked to PTP1B. Among these proteins, regulators of cell motility and adhesion are overrepresented, such as cortactin, lipoma-preferred partner, ZO-1, or p120ctn. In addition, regulators of proliferation like p62DOK or p120RasGAP also showed increased cellular tyrosine phosphorylation. Physical interactions of these proteins with PTP1B were further demonstrated by using phosphatase-inactive substrate-trapping mutants in a parallel MS-based analysis. Our results correlate well with the described phenotype of PTP1B-deficient fibroblasts that is characterized by an increase in motility and reduced cell proliferation. The presented study provides a broad overview about phosphotyrosine signaling processes in mouse fibroblasts and, supported by the identification of various new potential substrate proteins, indicates a central role of PTP1B within cellular signaling networks. Importantly the MS-based strategies described here are entirely generic and can be used to address the poorly understood aspects of cellular PTP function."
19531208,0,Structure,101087697,2008,A functional proline switch in cytochrome P450cam.,"The two-protein complex between putidaredoxin (Pdx) and cytochrome P450(cam) (CYP101) is the catalytically competent species for camphor hydroxylation by CYP101. We detected a conformational change in CYP101 upon binding of Pdx that reorients bound camphor appropriately for hydroxylation. Experimental evidence shows that binding of Pdx converts a single X-proline amide bond in CYP101 from trans or distorted trans to cis. Mutation of proline 89 to isoleucine yields a mixture of both bound camphor orientations, that seen in Pdx-free and that seen in Pdx-bound CYP101. A mutation in CYP101 that destabilizes the cis conformer of the Ile 88-Pro 89 amide bond results in weaker binding of Pdx. This work provides direct experimental evidence for involvement of X-proline isomerization in enzyme function."
19531228,0,EMBO Rep.,100963049,2008,Crucial structural role for the PH and C1 domains of the Vav1 exchange factor.,"The Vav family of proteins are guanine nucleotide exchange factors (GEFs) for the Rho family of GTPases, which regulate various cellular functions, including T-cell activation. They contain a catalytic Dbl homology (DH) domain that is invariably followed by a pleckstrin homology (PH) domain, which is often required for catalytic activity. Vav proteins are the first GEFs for which an additional C1 domain is required for full biological activity. Here, we present the structure of a Vav1 fragment comprising the DH-PH-C1 domains bound to Rac1. This structure shows that the PH and C1 domains form a single structural unit that packs against the carboxy-terminal helix of the DH domain to stabilize its conformation and to promote nucleotide exchange. In contrast to previous reports, this structure shows that there are no direct contacts between the GTPase and C1 domain but instead suggests new mechanisms for the regulation of Vav1 activity."
19531232,0,EMBO J.,8208664,2008,"Identification of PCTA, a TGIF antagonist that promotes PML function in TGF-beta signalling.","The TGIF homoeodomain protein functions as an important negative regulator in the TGF-beta signalling pathway. The inhibitory function of TGIF is executed in part through its ability to sequester the tumour suppressor cytoplasmic promyelocytic leukaemia (cPML) in the nucleus, thereby preventing the phosphorylation of Smad2 by the activated TGF-beta type I receptor. Here, we report on the identification of PCTA (PML competitor for TGIF association), a TGIF antagonist that promotes TGF-beta-induced transcriptional and cytostatic responses. We provide evidence that PCTA functions in TGF-beta signalling by relieving the suppression of Smad2 phosphorylation by TGIF. Furthermore, we demonstrate that PCTA selectively competes with cPML for TGIF association, resulting in the accumulation of cPML in the cytoplasm, where it associates with SARA and coordinates the access of Smad2 for phosphorylation by the activated TGF-beta type I receptor. Thus, our findings on the mode of action of PCTA provide new and important insights into the molecular mechanism underlying the antagonistic interplay between TGIF and cPML in the TGF-beta signalling network."
19531241,0,EMBO J.,8208664,2008,Sequential Cyk-4 binding to ECT2 and FIP3 regulates cleavage furrow ingression and abscission during cytokinesis.,"Cytokinesis is a highly regulated and dynamic event that involves the reorganization of the cytoskeleton and membrane compartments. Recently, FIP3 has been implicated in targeting of recycling endosomes to the mid-body of dividing cells and is found required for abscission. Here, we demonstrate that the centralspindlin component Cyk-4 is a FIP3-binding protein. Furthermore, we show that FIP3 binds to Cyk-4 at late telophase and that centralspindlin may be required for FIP3 recruitment to the mid-body. We have mapped the FIP3-binding region on Cyk-4 and show that it overlaps with the ECT2-binding domain. Finally, we demonstrate that FIP3 and ECT2 form mutually exclusive complexes with Cyk-4 and that dissociation of ECT2 from the mid-body at late telophase may be required for the recruitment of FIP3 and recycling endosomes to the cleavage furrow. Thus, we propose that centralspindlin complex not only regulates acto-myosin ring contraction but also endocytic vesicle transport to the cleavage furrow and it does so through sequential interactions with ECT2 and FIP3."
19531245,0,EMBO J.,8208664,2008,Altered subcellular distribution of MSK1 induced by glucocorticoids contributes to NF-kappaB inhibition.,"Glucocorticoids are widely used anti-inflammatory and immunomodulatory agents, of which the action mechanism is mainly based on interference of hormone-activated glucocorticoid receptor (GR) with the activity of transcription factors, such as nuclear factor-kappaB (NF-kappaB). In addition to the well described interaction-based mutual repression mechanism between the GR and NF-kappaB, additional mechanisms are at play, which help to explain the efficacy of glucocorticoid-mediated gene repression. In this respect, we found that glucocorticoids counteract the recruitment of activated Mitogen- and Stress-activated protein Kinase-1 (MSK1) at inflammatory gene promoters resulting in the inhibition of NF-kappaB p65 transactivation and of concurrent histone H3 phosphorylation. Additionally, we observed that activated GR can trigger redistribution of nuclear MSK1 to the cytoplasm through a CRM1-dependent export mechanism, as a result of an interaction between liganded GR and activated MSK1. These findings unveil a novel aspect within the GR-mediated NF-kappaB-targeting anti-inflammatory mechanism."
